19096:1039,866,361,238,709,262,698,500,901,2139
19097:866,361,238,709,262,698,500,901,2139,409
19102:58,654,76,58,8,65,84,29,518,224
19129:8342,40,2703,2162,1069,875,3632,967,1930,2275
19130:34752,17,302,654,76,58,616,866,650,8
19144:17,302,654,76,58,616,650,8,65,84
19148:225,924,7680,4292,415,6559,2983,98,1989,11008
19156:669,225,924,7680,4292,415,6559,2983,98,1989
19163:3704,1709,3307,1527,9289,4444,2880,4825,605,10041
19165:11043,17,302,654,76,58,616,650,8,65
19174:62,17,302,654,76,58,616,650,8,65
19176:873,168,40,931,2703,2162,719,1276,431,1069
19178:6901,6545,3176,2092,2312,18287,3148,1787,3847,46
19184:18768,40,2703,2162,1069,875,3632,967,1930,2275
19185:38470,1352,3704,1709,3307,4444,4825,605,2110,6379
19198:168,659,866,81,226,361,238,709,262,698
19199:4755,17,302,654,76,58,616,866,650,8
19240:17,302,654,76,58,616,650,8,65,84
19241:302,654,76,58,616,650,8,65,84,29
19243:17,302,654,76,58,616,866,650,8,65
19244:873,931,1276,431,3476,1539,219,718,4697,8066
19246:4018,302,654,76,58,616,650,8,65,84
19259:669,225,924,7680,4292,415,6559,2983,98,1989
19262:168,719,2318,1205,2715,4308,1460,5738,1326,2068
19265:1475,17,302,654,76,58,616,650,8,65
19276:17,302,654,76,58,616,650,8,65,84
19277:17,302,654,76,58,616,866,650,8,65
19304:17,302,654,76,58,616,650,8,65,84
19307:866,669,361,238,709,262,698,500,901,2139
19308:302,654,58,616,650,8,84,29,518,285
19309:17,302,654,76,58,616,650,8,65,84
19320:17,302,654,76,58,616,8,65,84,29
19328:225,924,7680,4292,415,6559,2983,98,1989,11008
19343:669,225,924,7680,4292,415,6559,2983,98,1989
19354:347,6901,6545,3176,2092,2312,18287,3148,1787,3847
19355:866,361,238,709,262,698,500,901,2139,409
19356:347,6901,6545,3176,2092,2312,18287,3148,1787,3847
19357:669,873,168,931,719,225,1276,431,2318,3476
19400:302,654,76,58,650,8,65,84,29,518
19405:10333,10333,669,40,2703,2162,225,1069,875,3632
19410:5466,17,302,654,76,58,616,650,8,65
19422:17,302,654,58,616,866,650,8,65,84
19433:40,2703,2162,1069,875,3632,967,1930,2275,535
19434:24854,17,302,654,76,58,616,866,650,8
19443:33901,1352,3704,1709,3307,4444,4825,605,2110,6379
19444:866,669,361,238,709,262,698,500,901,2139
19446:17,302,654,76,58,616,866,650,8,65
19447:17,302,654,76,58,616,650,8,65,84
19448:347,6545,3176,2092,2312,18287,3148,1787,3847,46
19452:17,302,654,76,58,616,866,650,8,65
19462:17,302,654,76,58,616,650,8,65,84
19463:24432,40,2703,2162,1069,875,3632,967,1930,2275
19467:302,654,76,58,616,650,8,65,84,29
19468:709,654,58,616,8,65,84,29,518,224
19475:2869,669,168,40,2703,2162,719,225,1069,2318
19476:533,311,5975,8772,11626,3034,13420,7622,7926,603
19482:4174,17,302,654,76,58,616,866,650,8
19498:12586,873,931,1276,431,3476,1539,219,718,4697
19503:3043,40,2703,2162,1069,875,3632,967,1930,2275
19517:302,654,76,58,616,650,8,65,84,29
19528:81,226,986,168,40,2703,2162,719,780,1069
19541:866,361,238,709,262,698,500,901,2139,409
19544:17,302,654,76,58,616,650,8,65,84
19549:17,302,654,76,58,616,650,8,65,84
19554:17,302,654,76,58,866,650,65,29,518
19582:378,3915,7006,3107,1991,1455,5254,5545,6552,2904
19583:168,40,2703,2162,719,1069,2318,875,117,3632
19626:731,302,654,76,58,616,650,8,65,84
19646:25718,17,302,654,76,58,616,650,8,65
19680:17642,40,2703,2162,1069,875,3632,967,1930,2275
19682:17,302,654,76,58,616,866,650,8,65
19692:17,302,654,76,58,616,650,8,65,84
19705:40,2703,2162,1069,875,3632,967,1930,2275,535
19707:81,226,873,986,931,780,1276,431,3137,3476
19757:866,81,226,361,709,698,500,901,986,2139
19759:14081,17,302,654,76,58,616,650,8,65
19763:866,361,238,709,262,698,500,901,2139,409
19764:1930,17,302,76,58,616,650,8,65,84
19768:40,2703,2162,1069,875,3632,1352,967,3704,1930
19774:17,302,654,76,58,616,650,8,65,84
19781:17,302,654,76,58,616,650,8,65,84
19788:25946,17,302,654,76,58,616,650,8,65
19814:25024,17,302,654,76,58,616,650,8,65
19832:790,17,302,654,76,58,616,650,8,65
19847:4205,354,4032,17,302,76,58,616,650,8
19852:25098,40,2703,2162,1069,875,3632,967,1930,2275
19881:17,302,654,76,58,616,650,8,65,84
19882:785,302,654,76,58,616,866,650,8,65
19887:1287,40,2703,2162,1069,875,3632,967,1930,2275
19893:709,654,17,302,654,76,58,616,866,650
19950:17,302,654,76,58,616,650,8,65,84
19965:1287,17,302,654,76,58,616,866,650,8
19983:3003,3003,848,2593,6846,9877,4455,12699,738,10463
19985:17,302,76,58,616,866,8,65,84,29
19996:302,654,76,58,616,650,8,65,84,29
20059:970,17,302,654,76,58,616,650,8,65
20067:873,168,40,931,2703,2162,719,1276,431,1069
20073:17,302,654,76,58,616,866,650,8,65
20074:17,302,654,76,58,616,650,8,65,84
20075:17,302,654,76,58,616,650,8,65,84
20094:873,931,1276,431,2816,3476,1539,1131,219,718
20095:17,302,654,76,58,616,650,65,84,29
20115:669,40,2703,2162,1069,875,3632,967,1930,2275
20116:17321,40,2703,2162,1069,875,3632,967,1930,2275
20120:17,302,654,76,58,616,650,8,65,84
20125:40,2703,2162,1069,875,3632,967,1930,2275,535
20160:17227,168,40,2703,2162,719,1069,2318,875,3632
20161:17,302,654,58,616,866,650,8,65,84
20166:17,302,654,76,58,616,650,8,65,84
20183:669,225,7680,4292,415,6559,2983,98,1989,11008
20206:866,361,238,709,262,698,500,901,2139,409
20208:669,40,2703,2162,1069,875,3632,967,1930,2275
20220:8105,285,654,76,58,616,866,650,8,65
20233:11008,669,225,924,7680,4292,415,6559,2983,98
20234:17,76,58,616,650,8,65,29,518,224
20257:11310,40,2162,1069,875,3632,967,1930,2275,535
20268:866,40,2703,2162,1069,875,3632,967,1930,2275
20294:17,25913,40,2703,2162,1069,875,3632,967,1930
20299:61,1102,803,8213,9077,2537,84,726,690,1180
20304:25922,40,2703,2162,1069,875,3632,967,1930,2275
20305:873,168,931,719,225,1276,431,2318,3476,1205
20316:302,302,654,76,616,866,8,65,84,29
20319:44,669,168,40,2703,2162,719,225,1069,2318
20322:866,361,238,709,262,698,500,901,2139,409
20327:189,9289,3172,3737,7021,19871,3672,10492,17567,3992
20333:1887,17,302,654,76,58,616,650,8,65
20334:17,302,654,58,616,650,8,65,84,29
20360:729,16662,17,76,58,616,650,8,65,84
20378:302,654,76,58,616,866,650,8,65,84
20379:866,361,238,709,262,698,500,901,2139,409
20380:17,302,654,76,58,616,866,650,8,65
20381:7680,40,2703,2162,1069,875,3632,967,1930,2275
20394:28605,669,225,1352,924,3704,1709,3307,7680,4292
20395:168,40,2703,2162,719,1069,2318,875,117,3632
20409:33884,40,2703,2162,1069,875,3632,967,1930,2275
20420:26139,40,2703,2162,1069,875,3632,967,1930,2275
20438:17,302,654,76,58,616,650,8,65,84
20439:76,40,2703,2162,1069,875,3632,967,1930,2275
20440:10692,347,6901,6545,3176,2092,2312,18287,3148,1787
20441:17,302,654,76,58,616,866,650,8,65
20443:31598,17,302,654,76,58,616,866,650,8
20456:17,302,654,76,58,616,866,650,8,65
20463:42678,347,6901,6545,3176,2092,2312,18287,3148,1787
20465:17,302,654,76,58,616,866,650,8,65
20466:866,361,238,709,262,698,500,901,2139,409
20473:17,302,654,76,58,616,866,650,8,65
20497:1091,1091,15802,44479,11584,29263,84351,94460,95594,72496
20498:17,302,654,76,58,616,650,8,65,84
20507:311,5975,8772,11626,3034,13420,7622,7926,603,1758
20512:40,2703,2162,1069,875,3632,967,1930,2275,535
20520:1131,40,2703,2162,1069,875,2816,3632,967,1131
20544:6413,40,2703,2162,1069,875,3632,967,1930,2275
20545:37653,17,302,654,76,58,616,866,650,8
20546:119,1405,559,967,17,302,866,650,65,84
20547:669,924,7680,4292,415,6559,2983,98,1989,11008
20549:28684,17,302,654,76,58,616,866,650,8
20550:17,302,654,76,58,616,650,8,65,84
20553:17,302,76,58,616,650,8,65,84,29
20555:17,302,654,76,58,616,650,8,65,84
20556:225,924,7680,4292,415,6559,2983,98,1989,11008
20572:54188,17,302,654,76,58,616,650,8,65
20582:11741,17,302,654,76,58,616,866,650,8
20607:17,76,58,616,650,65,84,29,518,224
20624:17,302,654,76,58,616,650,8,65,84
20628:17,302,654,76,58,616,650,8,65,29
20655:10930,17,302,654,76,58,616,866,650,8
20684:226,986,40,2703,2162,780,1069,875,3137,3632
20685:17,302,654,76,58,616,650,8,65,84
20697:866,361,238,709,262,500,901,2139,409,190
20720:200,40,2703,2162,1069,875,3632,967,1930,2275
20721:302,654,76,58,616,650,8,65,84,29
20735:17,302,654,76,58,616,650,8,65,84
20736:17,302,654,76,58,616,650,8,65,84
20752:3003,848,2593,6846,9877,4455,12699,10463,3926,40596
20756:168,40,2703,2162,719,1069,2318,875,3632,967
20761:1218,669,225,117,924,774,4372,7680,176,4292
20766:17,302,654,76,58,616,650,8,65,84
20790:669,40,2703,2162,1069,875,3632,967,1930,2275
20807:866,361,238,709,262,698,500,901,2139,409
20809:669,168,719,225,2318,1205,924,2715,4308,1460
20810:25749,40,2703,2162,1069,875,3632,967,1930,2275
20812:33552,17,302,654,76,58,616,650,8,65
20846:2703,40,2703,2162,1069,875,3632,967,1930,2275
20857:6531,62839,866,361,238,709,262,698,500,901
20858:866,361,238,709,262,698,500,901,2139,409
20872:866,361,238,709,262,698,500,901,2139,409
20892:1382,73670,17,302,654,76,58,616,866,650
20906:189,9289,3172,3737,7021,19871,3672,10492,17567,3992
20908:7037,866,361,238,709,262,698,500,873,901
20911:16722,17,302,654,76,58,616,650,8,65
20912:8574,40,2703,2162,1069,875,3632,967,1930,2275
20918:17,302,654,76,58,616,866,650,8,65
20926:17,302,654,76,58,616,650,8,65,84
20932:81,226,378,873,986,931,780,1276,431,3137
20950:17,302,654,76,58,616,650,8,65,84
20954:27131,347,6901,6545,3176,2092,2312,18287,3148,1787
20973:19984,17,302,654,76,58,616,650,8,65
20985:17,302,654,76,58,616,866,650,8,65
20990:81,986,780,3137,5767,731,18867,1884,754,2967
21028:302,654,76,58,616,650,8,65,84,29
21029:168,719,2318,1205,2715,4308,1460,5738,1326,2068
21030:866,361,238,709,262,500,901,2139,409,40
21032:17,302,654,76,58,616,866,8,65,84
21033:1344,17,17,302,654,76,58,616,650,8
21037:7703,17,302,654,76,58,616,650,8,65
21080:17,302,654,76,58,616,650,8,65,84
21082:53341,45423,866,361,238,709,262,698,500,901
21084:17,302,654,76,58,616,650,8,65,84
21120:17,302,76,58,616,650,8,65,84,29
21139:40,2703,2162,1069,875,3632,967,533,1930,2275
21140:302,654,76,58,616,650,8,65,84,29
21148:27457,168,40,2703,2162,719,1069,2318,875,3632
21149:9246,17,302,654,76,58,616,650,8,65
21151:17,302,654,76,58,616,650,8,65,84
21160:68408,17,302,654,76,58,616,866,650,8
21164:17,302,654,58,616,650,8,65,84,29
21196:866,361,238,709,262,698,500,901,2139,409
21207:306,17,302,654,76,58,616,650,8,65
21220:378,40,2703,2162,1069,875,3632,1352,967,3704
21246:302,654,76,58,616,650,8,65,84,518
21256:40,2703,2162,1069,875,3632,967,1930,2275,535
21259:709,17,302,654,58,616,866,650,8,65
21266:302,654,76,58,616,866,650,8,65,84
21272:16206,17,302,654,76,58,616,650,8,65
21288:17,302,654,76,58,616,650,8,65,84
21317:3915,7006,3107,1991,1455,5254,5545,6552,2904,7843
21318:866,361,238,709,262,698,500,901,2139,409
21354:45187,17,302,654,76,58,616,650,8,65
21384:30954,17,302,654,76,58,616,650,8,65
21401:5538,873,40,931,2703,2162,1276,431,1069,875
21423:87400,40,2703,2162,1069,875,3632,967,1930,2275
21447:6872,40,2703,2162,1069,875,3632,967,533,1930
21448:709,302,654,76,58,616,866,650,8,65
21469:14202,17,302,654,76,58,616,866,650,8
21476:2139,40,2703,2162,1069,875,3632,967,1930,2275
21505:17,302,654,76,58,616,650,8,65,84
21514:17,302,654,76,58,616,866,650,8,65
21518:302,654,76,58,616,650,8,65,84,29
21531:669,40,2703,2162,1069,875,3632,967,1930,2275
21542:39853,669,168,719,225,2318,1205,924,2715,4308
21543:17,302,654,76,58,616,650,8,65,84
21551:100084,873,40,931,2703,2162,1276,431,1069,875
21570:28223,669,225,924,7680,4292,415,6559,2983,98
21585:866,361,238,709,262,698,500,901,2139,409
21599:1949,17,302,654,76,58,616,866,650,8
21604:866,361,238,709,262,698,500,901,2139,409
21608:749,749,116,236,17,302,654,76,58,616
21617:17,650,8,65,84,29,518,224,285,508
21631:40,2703,2162,1069,875,3632,967,1930,2275,535
21633:17,302,654,76,58,616,650,8,65,84
21637:28357,40,2703,2162,1069,875,3632,967,1930,2275
21670:28415,866,361,238,709,262,698,500,901,2139
21689:36708,17,302,654,76,58,616,650,8,65
21712:19264,17,302,654,76,58,650,8,65,84
21713:302,654,76,58,616,866,650,8,65,84
21714:84727,873,168,40,931,2703,2162,719,1276,2548
21722:302,654,58,616,650,8,65,84,29,518
21723:9943,17,302,654,58,616,866,650,8,65
21732:168,719,2318,1352,1205,2715,3704,4308,1709,1460
21737:17,302,654,76,58,616,866,650,8,65
21745:866,361,238,709,262,698,500,901,2139,409
21763:749,17,76,58,866,650,8,65,84,29
21774:2031,40,2703,2162,1069,875,3632,967,1930,2275
21787:4173,17,302,654,76,58,616,650,8,65
21794:749,17,302,654,76,58,616,866,650,8
21796:28653,17,302,654,76,58,616,650,8,65
21834:17,302,654,76,58,616,866,650,8,65
21838:17,302,654,76,58,616,866,650,8,65
21853:17,302,654,76,58,616,866,650,8,65
21868:17,302,654,76,58,616,650,8,65,84
21869:81,226,873,986,40,931,2703,2162,780,225
21908:709,302,654,76,58,616,650,8,65,84
21912:11626,2982,28541,17,302,654,58,616,866,650
21931:1202,29,17424,17,302,654,76,58,616,866
21932:61658,40,2703,2162,1069,875,3632,967,1930,2275
21933:1730,866,361,238,709,262,698,500,901,2139
21934:2467,17,302,654,76,58,616,650,8,65
21941:17,302,654,76,58,616,650,8,65,84
21943:463,17,302,654,76,58,616,866,650,8
21944:17,302,654,76,58,616,650,8,65,84
21945:40,2703,2162,1069,875,3632,967,1930,2275,535
21947:302,654,76,616,650,8,65,84,29,518
21960:27271,17,302,654,76,58,616,650,8,65
21967:873,40,931,2703,2162,1276,431,1069,875,2816
21968:3855,17,302,654,76,58,616,866,650,8
21979:20850,17,302,654,76,58,616,866,650,8
21993:81,226,780,840,3137,5767,731,18867,1884,754
21996:40,2703,2162,1069,875,3632,967,1930,2275,535
22003:17,302,654,76,58,616,650,8,65,84
22012:29069,168,40,2703,2162,719,1069,2318,875,3632
22016:302,654,76,58,616,650,8,65,84,29
22017:866,361,238,709,262,698,500,901,2139,409
22029:17,302,654,76,58,616,866,650,8,65
22030:17,302,654,76,58,616,650,8,65,84
22036:17,302,654,76,58,616,866,650,8,65
22037:17,302,654,76,58,616,866,650,8,65
22060:1405,17,302,654,76,58,616,650,8,65
22080:168,719,2318,117,1205,774,2715,4308,1460,5738
22085:17,302,654,76,58,616,650,8,65,84
22102:660,40,2703,2162,1069,875,3632,967,1930,2275
22109:1348,302,654,76,58,866,650,8,65,84
22111:224,17,302,654,76,58,616,650,8,65
22116:17,302,654,76,58,616,650,8,65,84
22124:17,302,654,76,58,616,650,8,65,84
22128:17112,40,2703,2162,1069,875,3632,967,1930,2275
22158:17,302,654,76,58,616,650,8,65,84
22164:709,34143,17,302,654,76,58,616,866,650
22165:17,302,654,76,58,616,650,65,84,29
22173:873,168,931,719,1276,431,2318,4755,3476,1205
22176:46215,16036,42511,378,168,40,2703,2162,719,1744
22184:17,654,76,58,616,866,650,8,65,84
22198:17,302,654,76,58,616,866,650,8,65
22201:2703,2162,1069,875,3632,967,1930,2275,535,375
22213:17,302,654,76,58,616,650,8,65,84
22222:378,17,302,654,76,58,616,650,8,65
22226:866,361,238,709,262,698,500,873,901,2139
22236:17,302,654,76,58,616,650,8,65,84
22245:347,6901,6545,3176,2092,18287,3148,1787,3847,46
22246:669,873,168,40,931,2703,2162,719,225,1276
22251:81,226,986,780,3137,5767,731,18867,1884,754
22262:17,302,654,76,58,616,650,8,65,84
22263:654,76,58,616,8,65,84,29,518,224
22280:17,302,654,76,58,616,650,8,65,84
22286:8579,1389,17,302,654,76,58,616,650,8
22299:4339,117,774,4372,176,2579,4339,1966,3568,1007
22304:1744,710,441,1002,117,774,46215,4372,176,2579
22324:9207,40,2703,2162,1069,875,3632,967,1930,2275
22326:669,40,2703,2162,225,1069,875,3632,967,924
22337:13821,866,361,238,709,262,500,901,2139,409
22346:302,654,76,58,616,650,8,65,84,29
22354:40,2703,2162,1069,875,3632,967,1930,2275,535
22363:347,6901,6545,3176,2092,2312,18287,3148,1787,3847
22366:361,238,709,262,698,500,901,2139,409,190
22372:17,302,654,58,616,866,650,8,65,84
22373:16024,866,361,238,709,262,698,500,901,2139
22382:17,302,654,76,58,616,866,650,8,65
22388:1164,40,2703,2162,1069,875,3632,967,1930,2275
22392:40,2703,2162,1744,1069,710,875,441,1002,3632
22399:17,302,654,76,58,616,866,650,8,65
22400:81,226,986,780,3137,5767,731,18867,1884,754
22401:19831,40,2703,2162,1069,875,3632,967,1930,2275
22418:81,226,986,780,3137,5767,731,18867,1884,754
22426:67529,873,931,1276,431,3476,1539,219,718,4697
22427:65,302,654,76,58,616,650,8,65,84
22430:650,17,302,654,76,616,866,650,8,65
22431:20367,542,40,2703,2162,1069,875,3632,967,1930
22436:17,302,654,76,58,866,650,8,65,84
22459:23266,3642,9885,302,654,76,58,616,866,650
22464:61298,17,302,654,76,58,616,650,8,65
22465:226,986,40,2703,2162,1069,875,3137,3632,5767
22469:866,361,238,709,262,698,500,901,2139,409
22476:296,17,654,76,58,616,650,8,65,84
22477:17,302,654,76,58,616,650,8,65,84
22479:97,40,2703,2162,1069,875,3632,967,1930,2275
22483:17,302,654,76,58,616,650,8,65,84
22492:17,302,654,76,58,616,866,650,8,65
22493:61,40,2703,2162,1069,875,3632,967,1930,2275
22497:38573,168,40,2703,2162,719,1069,2318,875,3632
22501:511,866,669,238,709,262,698,500,901,2139
22515:40,2703,2162,1069,875,3632,967,1930,2275,535
22521:4308,40,2703,2162,1069,875,3632,967,1930,2275
22523:12773,302,654,76,58,616,650,8,65,84
22533:40,2703,2162,1069,875,3632,967,1930,2275,535
22538:17,302,654,76,58,616,866,650,8,65
22546:17,302,654,76,58,616,650,65,84,29
22568:17,302,654,76,58,650,8,65,84,29
22574:168,719,2318,1205,2715,4308,1460,5738,1326,2068
22575:10597,866,361,238,709,262,698,500,901,2139
22579:866,81,226,361,238,709,262,698,873,901
22580:17,302,654,76,58,616,650,8,65,84
22581:17,302,654,76,58,616,650,8,65,84
22583:3176,40,2703,2162,1069,875,3632,967,1930,2275
22586:17,302,654,76,58,616,866,650,8,65
22592:17,302,654,76,58,616,866,650,8,65
22603:17,302,654,76,58,616,650,8,65,84
22624:4547,873,40,931,2703,2162,1276,431,1744,1069
22639:17,654,76,866,650,8,65,84,29,518
22675:866,361,238,709,262,698,500,873,901,2139
22681:669,225,924,7680,4292,415,6559,2983,98,1989
22682:17,302,654,76,58,616,650,8,84,29
22685:17,302,654,76,58,616,650,8,65,84
22691:17,654,76,650,8,65,84,29,518,224
22699:302,654,76,58,616,650,8,65,84,29
22703:17,302,654,76,58,616,866,650,8,65
22706:17,302,654,76,58,616,650,8,65,84
22711:168,40,2703,2162,719,1069,2318,875,3632,1352
22741:81,986,40,2703,2162,780,1069,875,3137,3632
22748:17,654,76,58,866,650,8,65,84,29
22755:17,302,654,76,58,616,650,8,65,84
22759:17,302,654,58,616,650,8,65,84,29
22794:17,302,654,76,58,616,866,650,8,65
22799:77650,302,654,76,58,616,866,8,65,84
22800:76,40,2703,2162,1069,875,3632,967,1930,2275
22806:17,302,654,76,58,616,650,8,65,84
22807:17,302,654,76,58,616,650,8,65,84
22808:873,168,931,719,1276,431,2318,3476,1205,1539
22823:168,719,2318,1205,2715,4308,1460,5738,1326,2068
22824:17,302,654,76,58,616,650,8,65,84
22825:533,311,5975,8772,11626,3034,13420,7622,7926,603
22835:17,302,654,76,58,616,650,8,65,84
22844:17,302,76,616,650,8,65,84,29,518
22850:17,302,654,76,58,616,650,8,65,84
22851:361,866,361,238,709,262,698,500,901,2139
22862:2405,168,719,2318,1205,2715,4308,1460,5738,1326
22863:873,168,40,931,2703,2162,719,1276,431,1069
22867:17,302,654,76,58,616,866,650,8,65
22872:302,654,76,58,616,650,8,65,84,29
22873:518,17,302,654,76,58,616,650,8,65
22887:17,302,654,76,58,616,866,650,8,65
22888:2369,17,76,58,616,866,650,8,65,84
22893:13420,40,2703,2162,1069,875,3632,967,1930,2275
22901:40,2703,2162,1069,875,3632,967,1930,2275,535
22903:654,97,17,654,76,58,616,650,8,65
22906:5303,866,361,238,709,262,698,500,901,2139
22936:866,361,238,709,262,698,500,901,2139,409
22949:31037,13166,51158,9777,35087,37419,11482,13770,806,33181
22979:17,302,654,76,58,616,866,650,8,65
22983:17,654,58,616,650,8,65,84,29,518
22986:873,931,1276,431,3476,1539,219,718,4697,8066
23000:873,40,931,2703,2162,1276,431,1069,875,3632
23040:10406,40,2703,2162,1069,875,3632,967,1930,2275
23044:40,2703,2162,1069,875,3632,967,1930,2275,535
23055:30972,40,2703,2162,1069,875,3632,967,1930,2275
23057:866,361,238,709,262,698,500,901,2139,409
23073:24769,302,654,76,58,616,650,8,65,84
23099:40,2703,2162,1069,875,3632,967,1930,2275,535
23110:1352,3704,1709,3307,4444,4825,605,2110,6379,11973
23111:17,302,654,58,616,650,8,65,84,29
23112:226,986,780,3137,5767,731,18867,1884,754,2967
23113:303,40,2703,2162,1069,875,3632,967,1930,2275
23114:669,81,226,873,931,780,225,1276,431,3137
23127:17,302,654,76,58,616,650,8,65,84
23133:3514,17,302,654,76,58,616,866,650,8
23183:866,361,238,709,262,698,500,901,2139,409
23208:17,302,654,76,58,616,650,8,65,84
23221:17,302,654,76,58,616,650,8,65,84
23229:866,361,238,709,262,698,500,901,2139,409
23234:17,302,654,76,58,616,650,8,65,84
23244:17,302,654,76,58,616,650,8,65,84
23252:4308,168,719,2318,1205,2715,4308,1460,5738,1326
23254:17,302,654,76,58,616,650,8,65,84
23255:17,302,654,76,58,616,650,8,65,84
23277:24094,40,2703,2162,1069,875,3632,967,1930,2275
23311:873,40,931,2703,2162,1276,431,1069,875,3632
23323:7680,40,2703,2162,1069,875,3632,967,1930,2275
23335:873,40,931,2703,2162,1276,431,1069,875,3632
23340:17,302,654,76,58,616,650,8,65,84
23367:17,302,654,76,58,616,650,8,65,84
23382:302,654,76,58,616,866,650,8,65,84
23399:31639,40,2703,2162,1069,875,3632,967,1930,2275
23408:3516,17,302,654,76,58,616,650,8,65
23423:6315,40,2703,2162,1744,1069,710,875,441,1002
23433:654,76,58,616,650,8,65,29,518,669
23448:2488,40,2703,2162,1069,875,3632,967,1930,2275
23452:17,302,76,616,650,8,65,84,29,518
23458:866,361,238,709,262,698,500,901,2139,409
23464:81462,347,6901,6545,3176,2092,2312,18287,3148,1787
23465:4556,40,2703,2162,1069,875,3632,967,1930,2275
23498:17,302,654,76,58,616,650,8,65,84
23508:873,931,1276,431,3476,1539,219,718,4697,8066
23514:669,40,2703,2162,1069,875,3632,967,1930,2275
23542:873,40,931,2703,2162,1276,431,1069,875,3632
23544:9289,3172,3737,7021,19871,3672,10492,17567,3992,17646
23548:262,40,2703,2162,1069,875,3632,967,1930,2275
23549:1352,3704,1709,3307,4444,4825,605,2110,6379,11973
23569:17,302,654,58,616,650,8,65,84,29
23587:866,81,226,361,238,709,262,698,500,901
23595:17,302,654,76,58,616,866,650,8,65
23606:17,302,654,58,616,650,8,65,84,29
23631:81,226,378,986,780,3137,5767,731,18867,1884
23637:17,654,76,58,616,650,8,65,84,29
23653:866,361,238,709,262,698,500,873,901,2139
23670:8981,40,2703,2162,1069,875,3632,967,1930,2275
23678:17,302,654,76,58,616,650,8,65,84
23686:17,302,654,76,58,616,65,84,29,518
23692:347,6901,6545,3176,2092,2312,18287,3148,1787,3847
23699:285,17,302,654,76,58,616,650,8,65
23711:40,2703,2162,1069,875,3632,967,1930,2275,535
23714:17,302,654,76,58,616,650,8,65,84
23735:9101,79476,1352,3704,1709,3307,4444,4825,605,2110
23751:866,361,238,709,262,698,500,901,2139,409
23779:32329,17,302,654,76,58,616,650,8,65
23785:2008,8213,17,302,654,76,58,616,866,650
23827:226,986,780,3137,5767,731,18867,1884,754,2967
23828:866,361,238,709,262,698,500,901,2139,409
23847:873,931,1276,431,3476,1539,219,718,4697,8066
23865:40,2703,2162,1069,875,3632,967,1930,2275,535
23872:866,361,238,709,262,698,500,901,2139,409
23895:60509,40,2703,2162,1069,875,3632,967,1930,2275
23907:84675,40,2703,2162,1069,875,3632,967,1930,2275
23919:17,302,654,76,58,616,866,650,8,65
23923:17,302,654,76,58,616,650,8,65,84
23934:17,302,654,76,58,616,650,8,65,84
23943:23604,17,302,654,76,58,616,866,650,8
23959:17,302,76,58,616,650,8,65,84,29
23960:17,302,654,58,616,866,650,8,65,84
23961:17,302,654,76,58,616,650,8,65,84
23962:17,302,654,76,58,616,866,650,8,65
23963:654,76,58,616,650,8,65,84,29,518
23979:669,40,2703,2162,1069,875,3632,967,1930,2275
23997:81,226,873,986,168,40,931,2703,2162,780
24018:654,76,58,616,650,8,65,84,29,518
24019:866,361,238,709,262,698,500,901,2139,409
24056:40,2703,2162,1069,875,3632,967,1930,2275,535
24060:17,302,654,76,58,616,650,8,65,84
24061:3583,17,302,654,76,58,616,866,650,8
24075:1913,866,361,238,709,262,698,500,901,2139
24083:17,302,654,76,58,616,650,8,65,84
24100:17,302,654,76,58,616,650,8,65,84
24129:17,302,654,58,616,650,8,65,84,29
24144:168,719,2318,1205,2715,4308,1460,5738,1326,2068
24146:17,302,654,76,58,616,650,8,65,84
24155:81,226,986,780,3137,5767,731,18867,1884,754
24157:8725,8725,10732,5419,48867,1939,20893,69534,51092,69443
24158:81,226,986,40,2703,2162,780,875,3137,3632
24162:96,40,2703,2162,1069,875,3632,967,1930,2275
24175:873,168,40,931,2703,2162,719,1276,431,1069
24179:866,361,238,709,262,698,500,901,2139,409
24184:866,361,238,709,262,698,500,873,901,2139
24185:17,302,654,76,58,616,650,8,65,84
24199:124,17,302,654,76,58,616,650,8,65
24206:4802,40,2703,2162,1069,875,3632,967,1930,2275
24210:81,226,986,780,3137,5767,731,18867,1884,754
24219:302,654,76,58,616,650,8,65,84,29
24236:18867,122,17,302,654,76,58,616,650,8
24248:347,6901,6545,3176,2092,2312,18287,3148,1787,3847
24262:866,361,238,709,262,698,500,901,2139,409
24265:1744,710,441,1002,1352,3704,1709,46215,3307,4444
24269:302,654,76,58,616,650,8,65,84,29
24273:20604,40,2703,2162,1069,875,3632,967,1930,2275
24286:17,302,654,76,58,616,650,8,65,84
24309:168,168,40,2703,2162,719,1069,2318,875,3632
24317:873,40,931,2703,2162,1276,431,1069,875,3632
24331:168,719,2318,1205,2715,4308,1460,5738,1326,2068
24339:33494,873,931,1276,431,3476,1539,219,718,4697
24349:17,302,654,76,58,616,650,8,65,84
24397:17,302,654,76,58,616,866,650,8,65
24409:17,302,654,76,58,616,866,650,8,65
24413:302,654,76,58,616,650,8,65,84,29
24418:669,168,719,225,2318,117,1205,924,774,2715
24421:347,6901,6545,3176,2092,2312,18287,3148,1787,3847
24440:1405,17,302,654,76,58,616,650,8,65
24468:866,361,238,709,262,698,500,901,2139,409
24473:225,669,40,2703,2162,225,1069,875,3632,967
24489:2092,40,2703,2162,1069,875,3632,967,1930,2275
